"Na fazenda do meu avô, a água vinha de um antigo poço artesiano.","poço","um buraco profundo ou um eixo escavado ou furado para obter a água ou óleo ou gás ou água salgada"
"O arquiteto projetou uma claraboia sobre o poço da escada para iluminar o interior da casa.","poço","Um poço aberto através dos pisos de um prédio (como para uma escada)"
"É preciso ter cuidado com o vão livre no poço do elevador durante a obra.","poço","Um poço aberto através dos pisos de um prédio (como para uma escada)"
"O poço de ventilação do prédio antigo estava obstruído, causando problemas de circulação de ar.","poço","Um poço aberto através dos pisos de um prédio (como para uma escada)"
"Usar a doença de um adversário em um debate político é um golpe muito baixo.","baixo"," do tipo mais desprezível"
"Aquele foi um ato de nível muito baixo, não esperava isso dele.","baixo"," do tipo mais desprezível"
"Espalhar boatos sobre os amigos é um comportamento baixo e desprezível.","baixo"," do tipo mais desprezível"
"Ela falou em um tom tão baixo que mal consegui ouvir o que dizia.","baixo","(voz) fraco, fraca; ""uma voz baixa"", ""uma voz mansa e delicada"""
"O professor pediu para ele ler o texto em voz alta, mas seu tom era muito baixo.","baixo","(voz) fraco, fraca; ""uma voz baixa"", ""uma voz mansa e delicada"""
"A canção de ninar era cantada em um tom baixo e suave.","baixo","(voz) fraco, fraca; ""uma voz baixa"", ""uma voz mansa e delicada"""
"O cavaleiro poliu sua armadura até que ela ficasse brilhante como um espelho.","brilhante","que reflete a luz"
"Ela usava um vestido de tecido brilhante que chamava a atenção de todos na festa.","brilhante","que reflete a luz"
"Após a limpeza, o piso de mármore ficou incrivelmente brilhante.","brilhante","que reflete a luz"
"O aluno apresentou uma solução brilhante para um problema matemático complexo.","brilhante","muito bom; da mais alta qualidade"
"Ela teve uma carreira brilhante como advogada, vencendo casos muito difíceis.","brilhante","muito bom; da mais alta qualidade"
"O cientista foi premiado por sua contribuição brilhante para a física moderna.","brilhante","muito bom; da mais alta qualidade"
"O computador está programado para desligar automaticamente às 23h.","desligar","cessar o funcionamento"|"causar parar de funcionar por desligar um interruptor"
"O motor do carro começou a falhar e ameaçou desligar várias vezes durante a subida.","desligar","cessar o funcionamento"
"Após a queda de energia, o sistema de segurança demorou a desligar.","desligar","cessar o funcionamento"
"Antes de dormir, ela sempre confere se lembrou de desligar a televisão da sala.","desligar","causar parar de funcionar por desligar um interruptor"
"Por favor, não se esqueça de desligar a luz do escritório ao final do expediente.","desligar","causar parar de funcionar por desligar um interruptor"
"Ele precisou desligar o disjuntor geral para fazer o reparo elétrico com segurança.","desligar","causar parar de funcionar por desligar um interruptor"
"A polícia montou uma grande operação para prender os fugitivos.","operação","uma atividade planejada, envolvendo muitas pessoas realizando várias ações"|"ação de uma força militar ou naval (como uma manobra ou uma campanha); "foi uma operação conjunta da Marinha e da Força Aérea""
"A operação de limpeza da praia após o vazamento de óleo envolveu centenas de voluntários.","operação","uma atividade planejada, envolvendo muitas pessoas realizando várias ações"
"O paciente passa bem após a delicada operação cardíaca.","operação","um processo ou série de atos, especialmente de natureza prática ou mecânica envolvendo uma forma particular de trabalho"|"uma atividade planejada, envolvendo muitas pessoas realizando várias ações"
"A operação da nova colheitadeira otimizou o tempo de trabalho na fazenda.","operação","um processo ou série de atos, especialmente de natureza prática ou mecânica envolvendo uma forma particular de trabalho"
"A professora ensinou às crianças como fazer a operação de multiplicação com dois dígitos.","operação","(matemática) cálculo por métodos matemáticos; ""os problemas no final do capítulo demonstraram os cálculos envolvidos na derivação ""; "" eles estavam aprendendo as operações básicas de aritmética """
"Saber a ordem correta de uma operação matemática é fundamental para resolver a expressão.","operação","(matemática) cálculo por métodos matemáticos; ""os problemas no final do capítulo demonstraram os cálculos envolvidos na derivação ""; "" eles estavam aprendendo as operações básicas de aritmética """
"A operação militar foi planejada em segredo para garantir o elemento surpresa.","operação","ação de uma força militar ou naval (como uma manobra ou uma campanha); ""foi uma operação conjunta da Marinha e da Força Aérea"""
"As tropas se preparavam para uma operação de alto risco em território inimigo.","operação","ação de uma força militar ou naval (como uma manobra ou uma campanha); ""foi uma operação conjunta da Marinha e da Força Aérea"""
"A nova linha do metrô finalmente entrou em operação nesta segunda-feira.","operação","processo ou modo de funcionamento"
"O aeroporto voltou à sua operação normal após o fim da tempestade.","operação","processo ou modo de funcionamento"
"O general deu a ordem expressa para que o batalhão recuasse.","ordem","(geralmente plural) um comando fornecido por um superior (por exemplo, um oficial militar ou um oficial de policia) que devem ser obedecidas"
"O soldado cumpriu a ordem de seu comandante sem questionar.","ordem","(geralmente plural) um comando fornecido por um superior (por exemplo, um oficial militar ou um oficial de policia) que devem ser obedecidas"
"A empresa emitiu uma nova ordem de compra para reabastecer o estoque.","ordem","um pedido para que algo seja feito, fornecido ou servido"
"O gerente assinou a ordem de serviço para a manutenção dos equipamentos.","ordem","um pedido para que algo seja feito, fornecido ou servido"
"Ele foi iniciado em uma ordem secreta cujos rituais eram mantidos em sigilo.","ordem","uma organização formal de pessoas ou grupos de pessoas"
"A Ordem dos Advogados do Brasil supervisiona o exercício da advocacia no país.","ordem","uma organização formal de pessoas ou grupos de pessoas"
"Por favor, coloque os documentos em ordem cronológica para facilitar a consulta.","ordem","condição de arranjo regular ou boa"
"Ela gostava de manter a casa sempre em perfeita ordem e limpeza.","ordem","condição de arranjo regular ou boa"
"O contrato de aluguel tem um período de validade de 30 meses.","período","A duração completa de algo"
"O presidente foi eleito para um período de quatro anos.","período","A duração completa de algo"
"Ela está no último período do curso de medicina.","período","A duração completa de algo"
"Ele atravessou um período de grande dificuldade financeira no ano passado.","período","Um período de duração indeterminada (geralmente curto) marcado por alguma ação ou condição"
"Houve um breve período de silêncio antes que o vencedor fosse anunciado.","período","Um período de duração indeterminada (geralmente curto) marcado por alguma ação ou condição"
"Os dinossauros foram extintos no final do período Cretáceo.","período","uma unidade de tempo geológico, durante a qual um sistema de rochas é formado"
"O estudo analisou rochas formadas durante o período Jurássico para entender o clima da época.","período","uma unidade de tempo geológico, durante a qual um sistema de rochas é formado"
"A prefeitura iniciou um projeto para plantar mais árvores ao longo das principais avenidas.","plantar","estabelecer a vegetação em algum lugar"|"colocar (sementes) em cima ou dentro do solo para o crescimento futuro"
"Após o desmatamento, a organização não governamental vai plantar uma nova floresta na área.","plantar","estabelecer a vegetação em algum lugar"|"colocar (sementes) em cima ou dentro do solo para o crescimento futuro"
"Eles decidiram plantar grama em todo o quintal para as crianças brincarem.","plantar","estabelecer a vegetação em algum lugar"|"colocar (sementes) em cima ou dentro do solo para o crescimento futuro"
"O agricultor esperava a chuva chegar para poder plantar as sementes de milho.","plantar","colocar (sementes) em cima ou dentro do solo para o crescimento futuro"
"Na aula de ciências, as crianças aprenderam a plantar feijão em um copo com algodão.","plantar","colocar (sementes) em cima ou dentro do solo para o crescimento futuro"
"A melhor época para plantar semente de tomate é no início da primavera.","plantar","colocar (sementes) em cima ou dentro do solo para o crescimento futuro"
"A professora pediu para a criança apontar o lápis de cor antes de começar o desenho.","apontar","Dar um ponto para"
"O guia turístico começou a apontar os principais edifícios históricos da cidade.","apontar","indicar um lugar, direção, pessoa ou coisa; tanto espacialmente quanto figurativamente; ""Mostrei ao cliente a seção de luvas""; ""Ele apontou para o espaço de estacionamento vazio ""; ""ele indicou seus adversários """
"O relatório final deve apontar as causas e as consequências do acidente ambiental.","apontar","indicar um lugar, direção, pessoa ou coisa; tanto espacialmente quanto figurativamente; ""Mostrei ao cliente a seção de luvas""; ""Ele apontou para o espaço de estacionamento vazio ""; ""ele indicou seus adversários """
"Durante o debate, o candidato não hesitou em apontar as contradições no discurso do adversário.","apontar","direcionar (uma observação) em direção a um objetivo pretendido;"
"A crítica de arte costuma apontar os exageros nas obras daquele período.","apontar","direcionar (uma observação) em direção a um objetivo pretendido;"|"indicar um lugar, direção, pessoa ou coisa; tanto espacialmente quanto figurativamente; "Mostrei ao cliente a seção de luvas"; "Ele apontou para o espaço de estacionamento vazio "; "ele indicou seus adversários ""
"As velas do barco foram ajustadas para apontar na direção do vento.","apontar","ter a intenção de ir em direção a um determinado objetivo"
"Sua carreira começou a apontar para o sucesso após o lançamento do segundo álbum.","apontar","ter a intenção de ir em direção a um determinado objetivo"
"O assaltante entrou na loja e não demorou para apontar a arma na direção do caixa.","apontar","apontar ou direcionar (golpes, armas ou objectos, tais como equipamento fotográfico) na direção de alguém"
"Depois de anos de pesquisa, o historiador finalmente conseguiu publicar seu livro sobre a guerra.","publicar","ter (um do seus trabalhos escritos) mandado para publicação"
"A jovem escritora sonha em publicar seu primeiro romance antes de completar trinta anos.","publicar","ter (um do seus trabalhos escritos) mandado para publicação"
"O cientista espera publicar os resultados de sua pesquisa em uma revista internacional de prestígio.","publicar","ter (um do seus trabalhos escritos) mandado para publicação"
"O jornal decidiu publicar a matéria investigativa na capa da edição de domingo.","publicar","colocar na imprensa"
"A empresa vai publicar uma nota oficial nos principais jornais para esclarecer o ocorrido.","publicar","colocar na imprensa"
"O governo se comprometeu a publicar relatórios mensais sobre os gastos públicos.","publicar","colocar na imprensa"
"O caminhão de mudança está agendado para chegar às oito da manhã.","mudança","ato de mudar de residência ou local de trabalho"
"A mudança para a nova casa foi cansativa, mas valeu a pena.","mudança","ato de mudar de residência ou local de trabalho"
"Ela está organizando os caixotes para a mudança de escritório na próxima semana.","mudança","ato de mudar de residência ou local de trabalho"
"A mudança no clima tem preocupado cientistas do mundo todo.","mudança","a ação de mudar alguma coisa"
"Houve uma mudança significativa nos planos de viagem de última hora.","mudança","a ação de mudar alguma coisa"
"Os funcionários não gostaram da mudança de regras na empresa.","mudança","a ação de mudar alguma coisa"
"Uma rápida mudança de expressão em seu rosto revelou seus verdadeiros sentimentos.","mudança","uma mudança de posição que não implica uma mudança de localização"
"A mudança de marcha do carro foi tão suave que mal se pôde sentir.","mudança","uma mudança de posição que não implica uma mudança de localização"
"Com uma mudança de postura, o lutador conseguiu se defender do golpe.","mudança","uma mudança de posição que não implica uma mudança de localização"
"O atacante acertou um chute forte no ângulo e marcou um golaço.","chute","o ato de aplicar um golpe com o pé; ""ele deu um chute poderoso na bola"";"
"Durante a aula de defesa pessoal, ele aprendeu a aplicar um chute lateral.","chute","o ato de aplicar um golpe com o pé; ""ele deu um chute poderoso na bola"";"
"Com raiva, ele deu um chute no pneu furado do carro.","chute","o ato de aplicar um golpe com o pé; ""ele deu um chute poderoso na bola"";"
"Não tenho certeza da resposta, vou ter que arriscar um chute.","chute","palavras informais para qualquer tentativa ou esforço"
"Meu chute é que o projeto vai custar mais caro do que o orçamento inicial.","chute","palavras informais para qualquer tentativa ou esforço"
"Qual é o seu chute para o resultado do jogo de amanhã?","chute","palavras informais para qualquer tentativa ou esforço"
"A data de entrega do projeto foi adiada para a próxima sexta-feira.","data","o determinado dia, mês ou ano (geralmente de acordo com o calendário gregoriano) que um evento ocorreu"
"Por favor, escreva seu nome completo e a data de hoje no topo da página.","data","o determinado dia, mês ou ano (geralmente de acordo com o calendário gregoriano) que um evento ocorreu"
"A data de validade do produto está impressa na embalagem.","data","o determinado dia, mês ou ano (geralmente de acordo com o calendário gregoriano) que um evento ocorreu"
"Precisamos marcar uma data para nos encontrarmos e discutirmos o assunto com calma.","data","um determinado ponto, mas não especificado no tempo"
"Até esta data, nenhuma solução para o problema foi encontrada.","data","um determinado ponto, mas não especificado no tempo"
"Ele esperou por uma resposta, mas, até aquela data, não havia recebido nada.","data","um determinado ponto, mas não especificado no tempo"
"O mecânico fez um serviço rápido e eficiente no meu carro.","serviço","uma parte específica do trabalho que requer ser feito como um dever ou por honorário específico"
"Contratei um serviço de buffet para a festa de aniversário.","serviço","uma parte específica do trabalho que requer ser feito como um dever ou por honorário específico"
"Ele me cobrou um valor justo pelo serviço de pintura do apartamento.","serviço","uma parte específica do trabalho que requer ser feito como um dever ou por honorário específico"
"O serviço religioso de domingo começará às dez da manhã.","serviço","um serviço realizado em uma casa de culto; ""não se atrase para a igreja"""
"A família participou de um serviço em memória dos entes queridos que se foram.","serviço","um serviço realizado em uma casa de culto; ""não se atrase para a igreja"""
"O serviço de correios anunciou que as entregas podem atrasar devido à alta demanda.","serviço","Uma empresa ou agência que executa um serviço público, sujeita à regulamentação governamental"
"Houve uma queda no serviço de energia elétrica que afetou todo o bairro.","serviço","Uma empresa ou agência que executa um serviço público, sujeita à regulamentação governamental"
"Ele sempre fez questão de tratar seus funcionários com respeito e dignidade.","tratar","olhar ou considerar de uma maneira específica"
"A empresa vai tratar o assunto como prioridade máxima.","tratar","olhar ou considerar de uma maneira específica"
"O filme que assistimos ontem vai tratar da história da exploração espacial.","tratar","agir verbalmente ou em alguma forma de expressão artística; ""Este livro trata de incesto""; ""O curso fala de todas as civilizações ocidentais""; ""O novo livro trata da história da China"""
"Em seu próximo livro, o autor pretende tratar de questões filosóficas complexas.","tratar","agir verbalmente ou em alguma forma de expressão artística; ""Este livro trata de incesto""; ""O curso fala de todas as civilizações ocidentais""; ""O novo livro trata da história da China"""
"A palestra de amanhã irá tratar sobre os avanços recentes na medicina.","tratar","agir verbalmente ou em alguma forma de expressão artística; ""Este livro trata de incesto""; ""O curso fala de todas as civilizações ocidentais""; ""O novo livro trata da história da China"""
"O trabalho de restauração do móvel ficou muito bem feito.","bem","sendo satisfatório ou em estado satisfatório"
"Ela canta muito bem, deveria investir em uma carreira musical.","bem","sendo satisfatório ou em estado satisfatório"
"Fico feliz em saber que sua mãe já está bem e se recuperando da cirurgia.","bem","em boa saúde, especialmente depois de ter sofrido de doença ou lesão"
"Ele não parecia bem durante a reunião, estava um pouco pálido.","bem","em boa saúde, especialmente depois de ter sofrido de doença ou lesão"
"A casa da família era o único bem que o casal possuía.","bem","qualquer coisa que seja propriedade ou possuída"|"tudo que você possui; todos os seus bens (sejam bens imóveis ou bens pessoais) e passivos"
"A liberdade de expressão é um bem inestimável em uma democracia.","bem","qualquer coisa que seja propriedade ou possuída"|"tudo que você possui; todos os seus bens (sejam bens imóveis ou bens pessoais) e passivos"
"Após sua morte, o bem que possuía foi dividido igualmente entre os filhos.","bem","tudo que você possui; todos os seus bens (sejam bens imóveis ou bens pessoais) e passivos"|"qualquer coisa que seja propriedade ou possuída"
"A declaração de cada bem que se possui ao imposto de renda é obrigatória.","bem","tudo que você possui; todos os seus bens (sejam bens imóveis ou bens pessoais) e passivos"|"qualquer coisa que seja propriedade ou possuída"
"Bem, acho que podemos começar a reunião agora que todos chegaram.","bem","uma expressão de acordo que normalmente ocorre no início de uma frase"
"Bem, se você insiste, eu aceito mais uma xícara de café.","bem","uma expressão de acordo que normalmente ocorre no início de uma frase"
"O parquinho estava cheio de criança correndo e brincando nos escorregadores.","criança","uma pessoa jovem de ambos os sexos"
"Toda criança tem o direito à educação e ao lazer.","criança","uma pessoa jovem de ambos os sexos"
"Ele tem a imaginação fértil de uma criança, sempre inventando novas histórias.","criança","uma pessoa jovem de ambos os sexos"
"Ela faria qualquer coisa para proteger sua criança do perigo.","criança","um filho ou filha de qualquer idade"
"Minha criança mais velha começa na escola no ano que vem.","criança","um filho ou filha de qualquer idade"
"Para uma mãe, não importa a idade, sua criança será sempre seu bem mais precioso.","criança","um filho ou filha de qualquer idade"
"Ele levou uma falta no trabalho por chegar atrasado e sem justificativa.","falta","falha ao comparecer"
"Senti sua falta na festa de ontem, fez uma grande diferença.","falta","falha ao comparecer"
"O projeto não foi aprovado por falta de verba.","falta","responsabilidade por uma má situação ou evento"
"O acidente aconteceu por falta de atenção do motorista.","falta","responsabilidade por uma má situação ou evento"
"Não foi por falta de tentativa que ele não conseguiu o emprego.","falta","responsabilidade por uma má situação ou evento"
"O dispositivo começou a emitir um ruído estranho e parou de funcionar.","emitir","expressar de forma audível; emitir sons (não necessariamente palavras); ""Ela soltou um grande suspiro pesado""; ""Ele emitiu sons estranhos que ninguém poderia compreender"""
"Ao receber a notícia, ele não conseguiu emitir uma única palavra.","emitir","expressar de forma audível; emitir sons (não necessariamente palavras); ""Ela soltou um grande suspiro pesado""; ""Ele emitiu sons estranhos que ninguém poderia compreender"""
"O juiz irá emitir sua opinião sobre o caso na próxima semana.","emitir","expressar de forma audível; emitir sons (não necessariamente palavras); ""Ela soltou um grande suspiro pesado""; ""Ele emitiu sons estranhos que ninguém poderia compreender"""
"A chaminé da fábrica continuava a emitir uma fumaça escura e densa.","emitir","enviar, mandar ou descarregar; como a luz, calor, ou radiação, vapor, etc"
"O material radioativo pode emitir partículas nocivas por muitos anos.","emitir","enviar, mandar ou descarregar; como a luz, calor, ou radiação, vapor, etc"
"A lâmpada queimou e parou de emitir luz.","emitir","enviar, mandar ou descarregar; como a luz, calor, ou radiação, vapor, etc"
"Antes de sair de casa, verifique sempre se você lembrou de trancar a porta.","trancar","prender com um cadeado; ""tranque a moto na cerca"""
"Ele precisou trancar o portão com uma corrente e um cadeado novos.","trancar","prender com um cadeado; ""tranque a moto na cerca"""
"Não se esqueça de trancar o carro quando estacionar na rua.","trancar","prender com um cadeado; ""tranque a moto na cerca"""
"A artesã mostrou como trancar as fibras de palha para criar a base da cesta.","trancar","tecer, enrolar or torcer junto"|"colocar em forma de trança"
"Ela aprendeu a trancar fios de lã coloridos para fazer pulseiras da amizade.","trancar","tecer, enrolar or torcer junto"|"colocar em forma de trança"
"Ela pediu para a amiga trancar seu cabelo para a festa.","trancar","colocar em forma de trança"
"Com paciência, a mãe começou a trancar os longos cabelos da filha.","trancar","colocar em forma de trança"
"A chegada do homem à Lua foi um dos maiores feitos da humanidade.","homem","Todos os habitantes humanos vivos da Terra"
"A história do homem é marcada por grandes invenções e descobertas.","homem","Todos os habitantes humanos vivos da Terra"
"Um homem de chapéu e óculos escuros entrou no café e pediu um expresso.","homem","um menino ou homem"
"O homem que testemunhou o acidente prestou depoimento na delegacia.","homem","um menino ou homem"
"Qual é, homem, não acredito que você esqueceu nosso combinado!","homem","uma forma informal de se dirigir a um homem"
"Vamos lá, homem, não desanime agora, estamos quase chegando.","homem","uma forma informal de se dirigir a um homem"
"Ela me disse que ele é o homem da vida dela e que pretendem se casar em breve.","homem","um indivíduo do sexo masculino que tem um papel importante (marido ou amante ou namorado) na vida de uma mulher em particular"
"Depois da decepção amorosa, ela decidiu que não queria mais saber de homem por um tempo.","homem","um indivíduo do sexo masculino que tem um papel importante (marido ou amante ou namorado) na vida de uma mulher em particular"
"O capitão enviou seu melhor homem para liderar a missão de reconhecimento.","homem","um subordinado masculino"
O gerente de projetos reuniu cada homem de sua equipe para definir as metas da semana.,"homem","um subordinado masculino"
"O consultor foi contratado para oferecer uma nova visão estratégica para a empresa.","oferecer","Apresentar para consideração"
"O artigo busca oferecer uma explicação detalhada sobre as causas do aquecimento global.","oferecer","Apresentar para consideração"
"Ele parou o carro para oferecer ajuda à família que estava com o pneu furado.","oferecer","apresentar para aceitação ou rejeição"|"concordar, se oferecer"
"Gostaria de lhe oferecer uma xícara de café?","oferecer","apresentar para aceitação ou rejeição"
"Ele decidiu oferecer um valor maior pela casa, pois realmente queria comprá-la.","oferecer","propor um pagamento"
"A empresa está disposta a oferecer um salário competitivo para atrair os melhores talentos.","oferecer","propor um pagamento"
"Vendo que ninguém tomaria a iniciativa, ele decidiu se oferecer para organizar a festa de fim de ano.","oferecer","concordar, se oferecer"
"Ela quis se oferecer para cuidar do cachorro do vizinho durante a viagem.","oferecer","concordar, se oferecer"
"Os fiéis foram ao templo para oferecer suas preces e gratidão.","oferecer","apresentar como um ato de adoração"|"concordar, se oferecer"
"Na antiguidade, era comum oferecer sacrifícios de animais aos deuses.","oferecer","apresentar como um ato de adoração"|"concordar, se oferecer"
"Ao final da costura, sobrou apenas um pequeno pedaço de pano.","pedaço","um pequeno pedaço de algo que sobra depois que o resto foi usado"
"Ele comeu quase toda a pizza e deixou apenas um pedaço na caixa.","pedaço","um pequeno pedaço de algo que sobra depois que o resto foi usado"
"Gostaria de um pedaço de bolo para acompanhar o café?","pedaço","uma porção que foi cortada a partir de uma porção maior"
"Ele cortou um grande pedaço de carne e colocou na churrasqueira.","pedaço","uma porção que foi cortada a partir de uma porção maior"
"Um pedaço de gelo do tamanho de um carro se desprendeu da geleira.","pedaço","uma porção que foi cortada a partir de uma porção maior"|"um pequeno pedaço de algo que sobra depois que o resto foi usado"
"O garimpeiro encontrou um pedaço de ouro enquanto peneirava a areia do rio.","pedaço","uma massa compacta"
"Havia um pedaço de madeira bloqueando a engrenagem da máquina.","pedaço","um pequeno pedaço de algo que sobra depois que o resto foi usado"
"Ele tentou lembrar o nome do filme, mas sua mente parecia bloquear completamente.","bloquear","ser incapaz de se lembrar"
"Durante a prova, o nervosismo fez o aluno bloquear e esquecer a matéria.","bloquear","ser incapaz de se lembrar"
"O goleiro saltou alto para bloquear o chute que ia no ângulo.","bloquear","impedir o movimento de (um adversário ou uma bola)"
"No vôlei, o jogador mais alto é geralmente o responsável por bloquear os ataques do adversário.","bloquear","impedir o movimento de (um adversário ou uma bola)"
"Os manifestantes decidiram bloquear a rodovia como forma de protesto.","bloquear","tornar impróprio para a passagem"
"Uma pedra enorme rolou da montanha e conseguiu bloquear a estrada por horas.","bloquear","tornar impróprio para a passagem"
"O eletricista disse que vai cobrar um valor fixo pelo serviço de instalação.","cobrar","pedir um determinado preço"
"Quanto você costuma cobrar para fazer a tradução de um documento?","cobrar","pedir um determinado preço"
"A loja decidiu não cobrar pelo estacionamento durante o período de festas.","cobrar","pedir um determinado preço"
"A empresa de cartão de crédito começou a ligar para cobrar a fatura em atraso.","cobrar","Solicitar pagamento"
"Ele se sentia desconfortável por ter que cobrar um amigo que lhe devia dinheiro.","cobrar","Solicitar pagamento"
"O banco enviou uma notificação informando que irá cobrar judicialmente a dívida.","cobrar","Solicitar pagamento"
"O corredor que chegou em segundo lugar ficou a poucos metros do campeão.","segundo","o competidor que termina em segundo lugar"
"Na competição de natação, o segundo colocado também quebrou o recorde anterior.","segundo","o competidor que termina em segundo lugar"
"O atleta brasileiro foi o segundo a completar a maratona.","segundo","o competidor que termina em segundo lugar"
"O recorde mundial foi quebrado por uma diferença de apenas um segundo.","segundo","a sexagésima parte de um minuto de arco"
"A localização foi calculada com uma precisão de grau, minuto e segundo.","segundo","a sexagésima parte de um minuto de arco"
"Aguarde um segundo, por favor, estou terminando uma ligação.","segundo","a sexagésima parte de um minuto de arco"
"O elevador parou no segundo andar para que mais pessoas pudessem entrar.","segundo","seguinte ao primeiro de uma lista ou série"
"Este é o segundo momento em que tento ligar para ele hoje.","segundo","seguinte ao primeiro de uma lista ou série"
"Pegue o segundo acesso do trevo, sentido centro da cidade.","segundo","seguinte ao primeiro de uma lista ou série"
"O jogador conseguiu uma batida dupla, impulsionando dois companheiros de equipe.","batida","(baseball) um golpe bem sucedido em uma competição atlética (especialmente no baseball)"
"Com uma batida espetacular, a bola voou para fora do estádio.","batida","(baseball) um golpe bem sucedido em uma competição atlética (especialmente no baseball)"
"O time adversário comemorou a batida que garantiu a vitória na última entrada.","batida","(baseball) um golpe bem sucedido em uma competição atlética (especialmente no baseball)"
"A batida entre os dois carros na esquina deixou o trânsito lento.","batida","o ato de uma coisa entrar em contato com outra; ""batidas repetidas fizeram uma marca grande"", ""depois de tres falhas ela finalmente emplacou"""
"De repente, ouvimos uma batida forte na porta da sala.","batida","o ato de uma coisa entrar em contato com outra; ""batidas repetidas fizeram uma marca grande"", ""depois de tres falhas ela finalmente emplacou"""
"A batida da música eletrônica era tão alta que se podia ouvir do lado de fora da festa.","batida","o ato de uma coisa entrar em contato com outra; ""batidas repetidas fizeram uma marca grande"", ""depois de tres falhas ela finalmente emplacou"""
"Ele preparou uma batida de morango com leite para o café da manhã.","batida","o ato de uma coisa entrar em contato com outra; ""batidas repetidas fizeram uma marca grande"", ""depois de tres falhas ela finalmente emplacou"""
"O piloto brasileiro conseguiu liderar a corrida da primeira à última volta.","liderar","ir na frente dos outros"
"Na maratona, o atleta queniano começou a liderar o pelotão após a metade do percurso.","liderar","ir na frente dos outros"
"O time da casa conseguiu liderar o placar durante quase todo o jogo.","liderar","ir na frente dos outros"
"Ela foi escolhida para liderar o novo departamento de inovação da empresa.","liderar","ser responsável por"
"O general experiente foi chamado para liderar as tropas na missão de paz.","liderar","ser responsável por"
"Ele provou que tem a capacidade de liderar a equipe em direção aos objetivos traçados.","liderar","ser responsável por"
"Após anos de pesquisa, ele finalmente foi nomeado para a cadeira de Física Teórica na universidade.","cadeira","o cargo de professor"
"A disputa pela cadeira de literatura brasileira naquele concurso foi acirradíssima.","cadeira","o cargo de professor"
"A professora se aposentou, deixando vaga a cadeira de História Antiga.","cadeira","o cargo de professor"
"O partido busca eleger deputados suficientes para garantir uma cadeira na comissão de orçamento.","cadeira","o direito de sentar-se como um membro em um corpo legislativo ou similar"
"Com a cassação do mandato, ele perdeu sua cadeira no Senado Federal.","cadeira","o direito de sentar-se como um membro em um corpo legislativo ou similar"
"A eleição definirá quem ocupará a cadeira de representação do estado no congresso.","cadeira","o direito de sentar-se como um membro em um corpo legislativo ou similar"
"O registro para o novo curso de programação se encerra na sexta-feira.","registro","o ato de se inscrever"
"Ele completou seu registro no site para participar da conferência.","registro","o ato de se inscrever"
"O prazo para o registro de candidaturas para a eleição está quase no fim.","registro","o ato de se inscrever"
"O registro de óbito foi emitido pelo cartório no dia seguinte ao falecimento.","registro","Um documento que pode servir como evidência jurídica de uma transação"
"Para comprovar a propriedade, ele apresentou o registro do imóvel em seu nome.","registro","Um documento que pode servir como evidência jurídica de uma transação"
"O oficial de justiça solicitou o registro de todas as conversas para anexar ao processo.","registro","Um documento que pode servir como evidência jurídica de uma transação"
"Ao anoitecer, uma densa neblina começou a envolver toda a cidade.","envolver","cobrir como se com um véu"
"A mãe costumava envolver o bebê em um cobertor macio para ele dormir.","envolver","cobrir como se com um véu"
"Um grande mistério parecia envolver o desaparecimento do antigo artefato.","envolver","realizar ou participar de uma atividade; estar envolvido em"
"Ele preferiu não se envolver na briga do casal de amigos.","envolver","realizar ou participar de uma atividade; estar envolvido em"
"A polícia investiga todos que podem se envolver no esquema de corrupção.","envolver","realizar ou participar de uma atividade; estar envolvido em"
"Ela sempre gostou de se envolver em projetos de voluntariado na comunidade.","envolver","realizar ou participar de uma atividade; estar envolvido em"
"O jornalista precisa verificar a informação em fontes confiáveis antes de publicar a matéria.","verificar","verificar através da consulta de uma fonte ou autoridade"
"Vou verificar no dicionário o significado exato desta palavra.","verificar","verificar através da consulta de uma fonte ou autoridade"
"O agente de trânsito teve que verificar a placa do veículo no sistema.","verificar","verificar através da consulta de uma fonte ou autoridade"
"Ele foi até o quarto para verificar se as crianças já estavam dormindo.","verificar","Descobrir, aprender, ou determinar com certeza, geralmente, depois de fazer um inquérito ou outro esforço"
"Preciso verificar se a porta dos fundos está trancada.","verificar","Descobrir, aprender, ou determinar com certeza, geralmente, depois de fazer um inquérito ou outro esforço"
"O técnico veio à nossa casa para verificar o motivo do vazamento de gás.","verificar","Descobrir, aprender, ou determinar com certeza, geralmente, depois de fazer um inquérito ou outro esforço"
"Ela colocou as roupas de molho em uma bacia com água e sabão.","bacia","uma vasilha em forma arredondada, usada para comida ou liquidos"
"Para fazer a salada, ele usou uma bacia grande para misturar todos os ingredientes.","bacia","uma vasilha em forma arredondada, usada para comida ou liquidos"
"A bacia amazônica abriga a maior floresta tropical do mundo.","bacia","toda a área geográfica drenada por um rio e seus afluentes; uma área caracterizada por todos os escoamentos serem transmitidos ao mesmo lugar"
"O desmatamento nas margens dos rios compromete toda a bacia hidrográfica da região.","bacia","toda a área geográfica drenada por um rio e seus afluentes; uma área caracterizada por todos os escoamentos serem transmitidos ao mesmo lugar"
"A cidade está localizada em uma bacia cercada por montanhas, o que influencia o clima local.","bacia","uma depressão natural na superfície da terra, muitas vezes com um lago na parte inferior"
"Estudos geológicos indicam a presença de petróleo naquela bacia sedimentar.","bacia","uma depressão natural na superfície da terra, muitas vezes com um lago na parte inferior"
